Age,BusinessTravel,DistanceFromHome,Education,EducationField,EmployeeID,JobLevel,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Year,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,Attrition
42,Travel_Rarely,7,4,Other,2500,2,Married,57140,5.0,11,0,10.0,2,0,0,0,2015,2.0,1.0,2.0,3,0
42,Travel_Rarely,7,4,Other,2500,2,Married,57140,5.0,11,0,10.0,2,0,0,0,2016,2.0,1.0,2.0,3,0
35,Non-Travel,10,1,Life Sciences,2501,2,Divorced,43230,2.0,18,3,15.0,3,7,1,7,2015,2.0,4.0,3.0,3,0
35,Non-Travel,10,1,Life Sciences,2501,2,Divorced,43230,2.0,18,3,15.0,3,7,1,7,2016,2.0,4.0,3.0,3,0
38,Non-Travel,6,4,Marketing,2502,3,Divorced,73360,5.0,11,0,13.0,3,11,3,8,2015,1.0,2.0,3.0,3,0
38,Non-Travel,6,4,Marketing,2502,3,Divorced,73360,5.0,11,0,13.0,3,11,3,8,2016,1.0,2.0,3.0,3,0
34,Travel_Frequently,2,1,Life Sciences,2503,1,Married,134990,4.0,23,2,11.0,2,7,0,7,2015,4.0,1.0,2.0,4,1
37,Travel_Rarely,24,3,Life Sciences,2504,1,Single,137580,1.0,11,1,10.0,5,10,0,8,2015,4.0,1.0,1.0,3,1
39,Travel_Frequently,2,1,Medical,2505,2,Divorced,51550,2.0,18,1,7.0,3,2,2,2,2015,3.0,4.0,3.0,2,0
39,Travel_Frequently,2,1,Medical,2505,2,Divorced,51550,2.0,18,1,7.0,3,2,2,2,2016,3.0,4.0,3.0,2,0
43,Non-Travel,8,5,Medical,2506,3,Single,22580,4.0,18,0,7.0,2,3,1,2,2015,1.0,3.0,2.0,3,0
43,Non-Travel,8,5,Medical,2506,3,Single,22580,4.0,18,0,7.0,2,3,1,2,2016,1.0,3.0,2.0,3,0
41,Travel_Rarely,3,3,Life Sciences,2507,3,Single,35970,3.0,13,1,11.0,2,3,1,2,2015,2.0,2.0,1.0,1,0
41,Travel_Rarely,3,3,Life Sciences,2507,3,Single,35970,3.0,13,1,11.0,2,3,1,2,2016,2.0,2.0,1.0,1,0
41,Travel_Rarely,1,1,Technical Degree,2508,3,Divorced,25150,0.0,18,0,23.0,2,22,13,5,2015,3.0,3.0,4.0,2,0
41,Travel_Rarely,1,1,Technical Degree,2508,3,Divorced,25150,0.0,18,0,23.0,2,22,13,5,2016,3.0,3.0,4.0,2,0
30,Travel_Rarely,26,3,Marketing,2509,2,Single,44200,9.0,11,0,9.0,3,7,0,2,2015,1.0,3.0,3.0,3,0
30,Travel_Rarely,26,3,Marketing,2509,2,Single,44200,9.0,11,0,9.0,3,7,0,2,2016,1.0,3.0,3.0,3,0
26,Travel_Rarely,2,1,Technical Degree,2510,3,Married,65780,0.0,15,2,6.0,3,5,1,4,2015,4.0,2.0,3.0,2,1
46,Travel_Rarely,10,3,Medical,2511,1,Married,44220,4.0,11,1,13.0,2,9,3,7,2015,4.0,2.0,4.0,3,1
40,Travel_Rarely,27,2,Medical,2512,3,Divorced,102740,4.0,18,0,12.0,3,5,0,3,2015,3.0,4.0,3.0,3,0
40,Travel_Rarely,27,2,Medical,2512,3,Divorced,102740,4.0,18,0,12.0,3,5,0,3,2016,3.0,4.0,3.0,3,0
34,Travel_Rarely,2,3,Life Sciences,2513,2,Married,53430,1.0,14,0,10.0,5,10,4,8,2015,2.0,3.0,3.0,2,0
34,Travel_Rarely,2,3,Life Sciences,2513,2,Married,53430,1.0,14,0,10.0,5,10,4,8,2016,2.0,3.0,3.0,2,0
58,Non-Travel,2,4,Medical,2514,1,Divorced,23760,4.0,12,1,37.0,3,16,14,14,2015,2.0,2.0,2.0,3,0
58,Non-Travel,2,4,Medical,2514,1,Divorced,23760,4.0,12,1,37.0,3,16,14,14,2016,2.0,2.0,2.0,3,0
35,Travel_Rarely,8,1,Technical Degree,2515,3,Married,53460,0.0,14,0,6.0,3,5,0,3,2015,2.0,3.0,4.0,2,0
35,Travel_Rarely,8,1,Technical Degree,2515,3,Married,53460,0.0,14,0,6.0,3,5,0,3,2016,2.0,3.0,4.0,2,0
47,Travel_Rarely,19,5,Medical,2516,2,Divorced,28270,8.0,14,1,28.0,3,22,14,10,2015,3.0,2.0,3.0,3,0
47,Travel_Rarely,19,5,Medical,2516,2,Divorced,28270,8.0,14,1,28.0,3,22,14,10,2016,3.0,2.0,3.0,3,0
40,Travel_Rarely,1,4,Life Sciences,2517,2,Divorced,199430,2.0,13,1,15.0,3,7,7,7,2015,2.0,1.0,3.0,3,0
40,Travel_Rarely,1,4,Life Sciences,2517,2,Divorced,199430,2.0,13,1,15.0,3,7,7,7,2016,2.0,1.0,3.0,3,0
54,Travel_Rarely,27,4,Medical,2518,1,Married,31310,4.0,14,0,14.0,3,7,1,7,2015,4.0,4.0,2.0,2,0
54,Travel_Rarely,27,4,Medical,2518,1,Married,31310,4.0,14,0,14.0,3,7,1,7,2016,4.0,4.0,2.0,2,0
31,Travel_Frequently,8,4,Other,2519,3,Married,25520,2.0,18,0,9.0,2,3,2,2,2015,1.0,1.0,3.0,3,0
31,Travel_Frequently,8,4,Other,2519,3,Married,25520,2.0,18,0,9.0,2,3,2,2,2016,1.0,1.0,3.0,3,0
28,Travel_Rarely,1,2,Life Sciences,2520,3,Married,44770,1.0,15,0,3.0,6,3,1,2,2015,3.0,1.0,3.0,3,0
28,Travel_Rarely,1,2,Life Sciences,2520,3,Married,44770,1.0,15,0,3.0,6,3,1,2,2016,3.0,1.0,3.0,3,0
38,Travel_Rarely,19,3,Medical,2521,2,Married,64740,2.0,13,2,20.0,3,4,0,3,2015,2.0,4.0,2.0,1,0
38,Travel_Rarely,19,3,Medical,2521,2,Married,64740,2.0,13,2,20.0,3,4,0,3,2016,2.0,4.0,2.0,1,0
26,Travel_Rarely,8,3,Marketing,2522,1,Single,30330,1.0,12,0,5.0,2,5,1,2,2015,3.0,4.0,3.0,2,0
26,Travel_Rarely,8,3,Marketing,2522,1,Single,30330,1.0,12,0,5.0,2,5,1,2,2016,3.0,4.0,3.0,2,0
58,Travel_Frequently,10,4,Technical Degree,2523,1,Married,29360,2.0,13,1,23.0,3,2,2,2,2015,1.0,3.0,3.0,3,0
58,Travel_Frequently,10,4,Technical Degree,2523,1,Married,29360,2.0,13,1,23.0,3,2,2,2,2016,1.0,3.0,3.0,3,0
18,Non-Travel,2,3,Life Sciences,2524,3,Single,186060,1.0,24,2,0.0,4,0,0,0,2015,2.0,3.0,1.0,3,0
18,Non-Travel,2,3,Life Sciences,2524,3,Single,186060,1.0,24,2,0.0,4,0,0,0,2016,2.0,3.0,1.0,3,0
31,Travel_Rarely,2,3,Life Sciences,2525,3,Married,21680,0.0,14,1,2.0,2,1,0,0,2015,4.0,1.0,3.0,3,1
29,Travel_Rarely,8,2,Medical,2526,1,Divorced,28530,4.0,14,1,4.0,5,2,2,0,2015,1.0,1.0,3.0,2,1
45,Non-Travel,1,4,Technical Degree,2527,1,Married,170480,4.0,15,0,10.0,3,8,5,7,2015,3.0,3.0,4.0,2,0
45,Non-Travel,1,4,Technical Degree,2527,1,Married,170480,4.0,15,0,10.0,3,8,5,7,2016,3.0,3.0,4.0,2,0
36,Travel_Rarely,2,3,Technical Degree,2528,5,Married,22900,4.0,11,0,15.0,5,1,0,0,2015,4.0,2.0,3.0,3,0
36,Travel_Rarely,2,3,Technical Degree,2528,5,Married,22900,4.0,11,0,15.0,5,1,0,0,2016,4.0,2.0,3.0,3,0
43,Travel_Frequently,8,3,Medical,2529,1,Married,36000,1.0,23,0,7.0,2,7,7,7,2015,1.0,4.0,3.0,3,0
43,Travel_Frequently,8,3,Medical,2529,1,Married,36000,1.0,23,0,7.0,2,7,7,7,2016,1.0,4.0,3.0,3,0
27,Travel_Frequently,8,4,Life Sciences,2530,5,Single,21070,0.0,13,0,6.0,2,5,0,2,2015,4.0,4.0,2.0,3,0
27,Travel_Frequently,8,4,Life Sciences,2530,5,Single,21070,0.0,13,0,6.0,2,5,0,2,2016,4.0,4.0,2.0,3,0
29,Travel_Frequently,6,2,Medical,2531,1,Married,41150,1.0,11,0,11.0,1,11,3,10,2015,4.0,4.0,4.0,3,0
29,Travel_Frequently,6,2,Medical,2531,1,Married,41150,1.0,11,0,11.0,1,11,3,10,2016,4.0,4.0,4.0,3,0
32,Travel_Frequently,9,4,Life Sciences,2532,4,Single,43270,8.0,13,0,4.0,4,0,0,0,2015,4.0,4.0,4.0,3,0
32,Travel_Frequently,9,4,Life Sciences,2532,4,Single,43270,8.0,13,0,4.0,4,0,0,0,2016,4.0,4.0,4.0,3,0
42,Non-Travel,11,3,Medical,2533,1,Married,178560,3.0,18,0,10.0,2,6,3,3,2015,3.0,3.0,2.0,3,0
42,Non-Travel,11,3,Medical,2533,1,Married,178560,3.0,18,0,10.0,2,6,3,3,2016,3.0,3.0,2.0,3,0
47,Travel_Rarely,2,2,Life Sciences,2534,5,Single,31960,4.0,14,1,7.0,3,2,2,0,2015,2.0,3.0,3.0,2,0
47,Travel_Rarely,2,2,Life Sciences,2534,5,Single,31960,4.0,14,1,7.0,3,2,2,0,2016,2.0,3.0,3.0,2,0
46,Travel_Rarely,1,3,Life Sciences,2535,1,Divorced,190810,3.0,21,0,12.0,2,9,4,7,2015,4.0,4.0,2.0,3,0
46,Travel_Rarely,1,3,Life Sciences,2535,1,Divorced,190810,3.0,21,0,12.0,2,9,4,7,2016,4.0,4.0,2.0,3,0
28,Non-Travel,7,3,Life Sciences,2536,1,Divorced,89660,1.0,16,1,3.0,3,3,2,2,2015,3.0,4.0,3.0,2,0
28,Non-Travel,7,3,Life Sciences,2536,1,Divorced,89660,1.0,16,1,3.0,3,3,2,2,2016,3.0,4.0,3.0,2,0
29,Travel_Rarely,16,3,Medical,2537,1,Divorced,22100,8.0,11,1,11.0,4,7,1,6,2015,4.0,3.0,3.0,3,0
29,Travel_Rarely,16,3,Medical,2537,1,Divorced,22100,8.0,11,1,11.0,4,7,1,6,2016,4.0,3.0,3.0,3,0
42,Travel_Rarely,2,4,Medical,2538,2,Single,45390,4.0,17,1,8.0,5,0,0,0,2015,4.0,3.0,3.0,3,0
42,Travel_Rarely,2,4,Medical,2538,2,Single,45390,4.0,17,1,8.0,5,0,0,0,2016,4.0,3.0,3.0,3,0
32,Travel_Rarely,1,1,Medical,2539,2,Single,27410,7.0,11,0,7.0,3,2,2,2,2015,3.0,2.0,2.0,3,1
46,Travel_Rarely,23,1,Life Sciences,2540,2,Divorced,34910,2.0,14,0,25.0,0,19,2,8,2015,1.0,1.0,3.0,3,0
46,Travel_Rarely,23,1,Life Sciences,2540,2,Divorced,34910,2.0,14,0,25.0,0,19,2,8,2016,1.0,1.0,3.0,3,0
27,Travel_Rarely,2,3,Life Sciences,2541,5,Married,45410,1.0,14,2,9.0,4,9,5,8,2015,2.0,3.0,3.0,4,0
27,Travel_Rarely,2,3,Life Sciences,2541,5,Married,45410,1.0,14,2,9.0,4,9,5,8,2016,2.0,3.0,3.0,4,0
29,Travel_Rarely,1,2,Medical,2542,3,Married,26780,1.0,25,1,1.0,3,1,0,0,2015,4.0,2.0,3.0,3,0
29,Travel_Rarely,1,2,Medical,2542,3,Married,26780,1.0,25,1,1.0,3,1,0,0,2016,4.0,2.0,3.0,3,0
43,Travel_Rarely,1,3,Life Sciences,2543,1,Married,73790,7.0,13,2,21.0,3,16,6,14,2015,1.0,3.0,3.0,2,0
43,Travel_Rarely,1,3,Life Sciences,2543,1,Married,73790,7.0,13,2,21.0,3,16,6,14,2016,1.0,3.0,3.0,2,0
48,Travel_Rarely,2,3,Life Sciences,2544,2,Married,62720,4.0,14,0,29.0,3,22,12,9,2015,4.0,2.0,3.0,2,0
48,Travel_Rarely,2,3,Life Sciences,2544,2,Married,62720,4.0,14,0,29.0,3,22,12,9,2016,4.0,2.0,3.0,2,0
29,Travel_Frequently,13,2,Life Sciences,2545,1,Single,52200,1.0,17,0,1.0,3,1,1,0,2015,4.0,4.0,2.0,2,1
46,Travel_Rarely,4,4,Medical,2546,2,Married,27430,5.0,25,1,14.0,1,8,0,7,2015,3.0,2.0,3.0,4,1
27,Travel_Frequently,16,4,Medical,2547,3,Married,49980,0.0,20,2,8.0,3,7,7,3,2015,4.0,1.0,2.0,3,0
27,Travel_Frequently,16,4,Medical,2547,3,Married,49980,0.0,20,2,8.0,3,7,7,3,2016,4.0,1.0,2.0,3,0
39,Travel_Rarely,2,3,Technical Degree,2548,3,Divorced,102520,8.0,13,1,7.0,3,2,2,2,2015,4.0,4.0,3.0,3,0
39,Travel_Rarely,2,3,Technical Degree,2548,3,Divorced,102520,8.0,13,1,7.0,3,2,2,2,2016,4.0,4.0,3.0,3,0
55,Travel_Rarely,2,3,Life Sciences,2549,1,Married,27810,8.0,13,1,19.0,2,5,0,4,2015,2.0,4.0,4.0,3,0
55,Travel_Rarely,2,3,Life Sciences,2549,1,Married,27810,8.0,13,1,19.0,2,5,0,4,2016,2.0,4.0,4.0,3,0
28,Travel_Rarely,29,2,Life Sciences,2550,2,Married,68520,1.0,18,1,1.0,2,1,0,0,2015,2.0,2.0,3.0,4,0
28,Travel_Rarely,29,2,Life Sciences,2550,2,Married,68520,1.0,18,1,1.0,2,1,0,0,2016,2.0,2.0,3.0,4,0
30,Travel_Rarely,12,4,Life Sciences,2551,2,Single,49500,1.0,12,2,1.0,3,1,0,0,2015,2.0,4.0,2.0,3,1
22,Travel_Rarely,16,2,Life Sciences,2552,2,Single,35790,1.0,19,3,1.0,3,1,0,0,2015,4.0,2.0,3.0,3,1
36,Travel_Rarely,11,3,Life Sciences,2553,1,Married,131910,1.0,14,1,10.0,2,10,1,7,2015,2.0,3.0,3.0,2,0
36,Travel_Rarely,11,3,Life Sciences,2553,1,Married,131910,1.0,14,1,10.0,2,10,1,7,2016,2.0,3.0,3.0,2,0
31,Travel_Rarely,2,4,Life Sciences,2554,5,Divorced,103770,1.0,14,0,10.0,2,10,0,2,2015,2.0,3.0,3.0,3,0
31,Travel_Rarely,2,4,Life Sciences,2554,5,Divorced,103770,1.0,14,0,10.0,2,10,0,2,2016,2.0,3.0,3.0,3,0
34,Travel_Rarely,14,2,Technical Degree,2555,1,Married,22350,2.0,14,1,9.0,2,5,1,0,2015,3.0,4.0,3.0,3,0
34,Travel_Rarely,14,2,Technical Degree,2555,1,Married,22350,2.0,14,1,9.0,2,5,1,0,2016,3.0,4.0,3.0,3,0
29,Travel_Rarely,5,5,Life Sciences,2556,1,Single,105020,3.0,12,0,11.0,4,3,1,2,2015,4.0,1.0,3.0,2,0
29,Travel_Rarely,5,5,Life Sciences,2556,1,Single,105020,3.0,12,0,11.0,4,3,1,2,2016,4.0,1.0,3.0,2,0
37,Travel_Rarely,7,2,Medical,2557,1,Married,20110,5.0,13,0,16.0,4,5,0,4,2015,4.0,1.0,3.0,4,0
37,Travel_Rarely,7,2,Medical,2557,1,Married,20110,5.0,13,0,16.0,4,5,0,4,2016,4.0,1.0,3.0,4,0
35,Travel_Rarely,2,1,Technical Degree,2558,2,Married,18590,0.0,25,1,4.0,2,3,0,2,2015,4.0,2.0,3.0,2,0
35,Travel_Rarely,2,1,Technical Degree,2558,2,Married,18590,0.0,25,1,4.0,2,3,0,2,2016,4.0,2.0,3.0,2,0
45,Travel_Rarely,3,3,Medical,2559,2,Married,37600,0.0,14,1,10.0,2,9,3,8,2015,2.0,4.0,2.0,2,0
45,Travel_Rarely,3,3,Medical,2559,2,Married,37600,0.0,14,1,10.0,2,9,3,8,2016,2.0,4.0,2.0,2,0
36,Travel_Frequently,5,3,Medical,2560,4,Single,177790,1.0,17,1,10.0,5,10,0,8,2015,2.0,4.0,2.0,1,0
36,Travel_Frequently,5,3,Medical,2560,4,Single,177790,1.0,17,1,10.0,5,10,0,8,2016,2.0,4.0,2.0,1,0
40,Travel_Rarely,3,3,Other,2561,1,Divorced,68330,2.0,13,0,22.0,3,19,11,16,2015,1.0,1.0,3.0,3,0
40,Travel_Rarely,3,3,Other,2561,1,Divorced,68330,2.0,13,0,22.0,3,19,11,16,2016,1.0,1.0,3.0,3,0
26,Travel_Rarely,26,2,Life Sciences,2562,2,Married,68120,1.0,13,0,1.0,2,1,1,0,2015,2.0,3.0,2.0,2,0
26,Travel_Rarely,26,2,Life Sciences,2562,2,Married,68120,1.0,13,0,1.0,2,1,1,0,2016,2.0,3.0,2.0,2,0
27,Travel_Rarely,4,3,Technical Degree,2563,2,Single,51710,0.0,20,1,9.0,1,8,0,7,2015,1.0,3.0,2.0,2,0
27,Travel_Rarely,4,3,Technical Degree,2563,2,Single,51710,0.0,20,1,9.0,1,8,0,7,2016,1.0,3.0,2.0,2,0
48,Travel_Frequently,2,3,Life Sciences,2564,2,Divorced,197400,3.0,14,0,24.0,2,22,4,7,2015,4.0,4.0,3.0,4,0
48,Travel_Frequently,2,3,Life Sciences,2564,2,Divorced,197400,3.0,14,0,24.0,2,22,4,7,2016,4.0,4.0,3.0,4,0
44,Travel_Rarely,1,2,Medical,2565,4,Married,187110,2.0,12,1,10.0,0,2,2,2,2015,2.0,1.0,3.0,3,0
44,Travel_Rarely,1,2,Medical,2565,4,Married,187110,2.0,12,1,10.0,0,2,2,2,2016,2.0,1.0,3.0,3,0
34,Non-Travel,27,2,Life Sciences,2566,1,Married,36920,1.0,12,1,5.0,5,5,3,0,2015,4.0,1.0,3.0,3,1
56,Travel_Rarely,1,2,Medical,2567,5,Single,25590,1.0,21,0,5.0,3,4,1,0,2015,1.0,4.0,3.0,3,1
36,Travel_Rarely,13,3,Technical Degree,2568,3,Married,25170,2.0,14,0,12.0,3,4,1,3,2015,3.0,2.0,1.0,3,0
36,Travel_Rarely,13,3,Technical Degree,2568,3,Married,25170,2.0,14,0,12.0,3,4,1,3,2016,3.0,2.0,1.0,3,0
41,Travel_Rarely,5,3,Life Sciences,2569,1,Married,66230,5.0,18,0,14.0,3,5,1,4,2015,3.0,2.0,3.0,3,0
41,Travel_Rarely,5,3,Life Sciences,2569,1,Married,66230,5.0,18,0,14.0,3,5,1,4,2016,3.0,2.0,3.0,3,0
42,Travel_Rarely,7,3,Technical Degree,2570,2,Married,182650,9.0,12,1,18.0,4,13,5,7,2015,3.0,1.0,4.0,3,0
42,Travel_Rarely,7,3,Technical Degree,2570,2,Married,182650,9.0,12,1,18.0,4,13,5,7,2016,3.0,1.0,4.0,3,0
31,Travel_Rarely,9,4,Life Sciences,2571,1,Divorced,161240,2.0,23,1,8.0,2,5,1,4,2015,3.0,4.0,3.0,2,0
31,Travel_Rarely,9,4,Life Sciences,2571,1,Divorced,161240,2.0,23,1,8.0,2,5,1,4,2016,3.0,4.0,3.0,2,0
34,Travel_Rarely,8,1,Life Sciences,2572,3,Married,25850,3.0,12,0,9.0,5,4,0,1,2015,4.0,4.0,2.0,3,0
34,Travel_Rarely,8,1,Life Sciences,2572,3,Married,25850,3.0,12,0,9.0,5,4,0,1,2016,4.0,4.0,2.0,3,0
31,Travel_Rarely,25,2,Life Sciences,2573,3,Divorced,182130,8.0,21,2,4.0,3,2,2,2,2015,1.0,3.0,2.0,4,0
31,Travel_Rarely,25,2,Life Sciences,2573,3,Divorced,182130,8.0,21,2,4.0,3,2,2,2,2016,1.0,3.0,2.0,4,0
26,Travel_Frequently,16,2,Life Sciences,2574,2,Married,83800,0.0,14,0,8.0,3,7,7,7,2015,3.0,4.0,3.0,4,0
26,Travel_Frequently,16,2,Life Sciences,2574,2,Married,83800,0.0,14,0,8.0,3,7,7,7,2016,3.0,4.0,3.0,4,0
45,Travel_Frequently,8,4,Life Sciences,2575,2,Single,29940,4.0,18,1,12.0,2,4,0,3,2015,2.0,3.0,3.0,3,0
45,Travel_Frequently,8,4,Life Sciences,2575,2,Single,29940,4.0,18,1,12.0,2,4,0,3,2016,2.0,3.0,3.0,3,0
33,Travel_Rarely,1,3,Life Sciences,2576,5,Single,12230,1.0,13,1,10.0,3,10,0,9,2015,2.0,3.0,2.0,3,0
33,Travel_Rarely,1,3,Life Sciences,2576,5,Single,12230,1.0,13,1,10.0,3,10,0,9,2016,2.0,3.0,2.0,3,0
28,Travel_Frequently,8,3,Life Sciences,2577,4,Married,11180,1.0,11,0,7.0,3,7,0,7,2015,3.0,4.0,3.0,3,0
28,Travel_Frequently,8,3,Life Sciences,2577,4,Married,11180,1.0,11,0,7.0,3,7,0,7,2016,3.0,4.0,3.0,3,0
29,Travel_Frequently,2,4,Human Resources,2578,2,Single,28750,1.0,11,0,1.0,3,1,0,0,2015,3.0,1.0,3.0,3,1
39,Non-Travel,8,5,Medical,2579,2,Married,188240,6.0,19,1,10.0,4,3,1,2,2015,1.0,3.0,3.0,3,0
39,Non-Travel,8,5,Medical,2579,2,Married,188240,6.0,19,1,10.0,4,3,1,2,2016,1.0,3.0,3.0,3,0
27,Travel_Rarely,3,2,Technical Degree,2580,2,Married,135770,1.0,12,1,6.0,2,5,1,2,2015,2.0,2.0,2.0,3,0
27,Travel_Rarely,3,2,Technical Degree,2580,2,Married,135770,1.0,12,1,6.0,2,5,1,2,2016,2.0,2.0,2.0,3,0
34,Travel_Frequently,9,4,Life Sciences,2581,2,Married,26250,1.0,12,3,16.0,4,15,6,11,2015,3.0,4.0,3.0,3,0
34,Travel_Frequently,9,4,Life Sciences,2581,2,Married,26250,1.0,12,3,16.0,4,15,6,11,2016,3.0,4.0,3.0,3,0
28,Travel_Rarely,25,3,Technical Degree,2582,1,Single,187890,3.0,16,1,6.0,4,2,2,2,2015,4.0,3.0,3.0,3,1
47,Non-Travel,1,4,Medical,2583,1,Married,45380,8.0,11,0,16.0,3,8,1,7,2015,3.0,2.0,4.0,3,0
47,Non-Travel,1,4,Medical,2583,1,Married,45380,8.0,11,0,16.0,3,8,1,7,2016,3.0,2.0,4.0,3,0
56,Travel_Rarely,4,3,Technical Degree,2584,2,Married,198470,4.0,14,0,6.0,6,0,0,0,2015,4.0,1.0,3.0,3,0
56,Travel_Rarely,4,3,Technical Degree,2584,2,Married,198470,4.0,14,0,6.0,6,0,0,0,2016,4.0,1.0,3.0,3,0
39,Travel_Rarely,1,3,Other,2585,1,Married,105120,1.0,12,1,10.0,2,10,7,9,2015,1.0,1.0,3.0,3,0
39,Travel_Rarely,1,3,Other,2585,1,Married,105120,1.0,12,1,10.0,2,10,7,9,2016,1.0,1.0,3.0,3,0
38,Travel_Frequently,4,2,Medical,2586,1,Divorced,44440,1.0,13,0,20.0,2,20,0,7,2015,4.0,2.0,3.0,3,0
38,Travel_Frequently,4,2,Medical,2586,1,Divorced,44440,1.0,13,0,20.0,2,20,0,7,2016,4.0,2.0,3.0,3,0
58,Travel_Rarely,5,3,Marketing,2587,5,Married,21540,4.0,21,1,29.0,3,1,0,0,2015,4.0,4.0,2.0,3,0
58,Travel_Rarely,5,3,Marketing,2587,5,Married,21540,4.0,21,1,29.0,3,1,0,0,2016,4.0,4.0,2.0,3,0
32,Travel_Frequently,9,3,Life Sciences,2588,2,Single,191900,3.0,17,1,8.0,2,4,0,3,2015,1.0,3.0,3.0,3,1
38,Travel_Rarely,3,4,Life Sciences,2589,1,Divorced,44900,2.0,21,1,10.0,1,5,0,3,2015,2.0,4.0,4.0,3,0
38,Travel_Rarely,3,4,Life Sciences,2589,1,Divorced,44900,2.0,21,1,10.0,1,5,0,3,2016,2.0,4.0,4.0,3,0
49,Travel_Frequently,11,4,Life Sciences,2590,2,Married,35060,3.0,11,1,28.0,4,5,4,3,2015,2.0,4.0,3.0,2,0
49,Travel_Frequently,11,4,Life Sciences,2590,2,Married,35060,3.0,11,1,28.0,4,5,4,3,2016,2.0,4.0,3.0,2,0
42,Travel_Rarely,1,3,Life Sciences,2591,1,Divorced,23720,3.0,12,1,14.0,3,0,0,0,2015,2.0,4.0,3.0,3,0
42,Travel_Rarely,1,3,Life Sciences,2591,1,Divorced,23720,3.0,12,1,14.0,3,0,0,0,2016,2.0,4.0,3.0,3,0
27,Travel_Frequently,8,1,Life Sciences,2592,4,Married,102310,1.0,13,1,1.0,2,1,0,0,2015,1.0,2.0,3.0,3,1
35,Travel_Rarely,25,1,Medical,2593,1,Married,54100,0.0,18,0,6.0,4,5,0,4,2015,2.0,1.0,1.0,3,0
35,Travel_Rarely,25,1,Medical,2593,1,Married,54100,0.0,18,0,6.0,4,5,0,4,2016,2.0,1.0,1.0,3,0
28,Non-Travel,21,1,Medical,2594,3,Single,79780,1.0,16,2,5.0,2,5,1,4,2015,3.0,3.0,2.0,3,0
28,Non-Travel,21,1,Medical,2594,3,Single,79780,1.0,16,2,5.0,2,5,1,4,2016,3.0,3.0,2.0,3,0
31,Non-Travel,23,1,Medical,2595,1,Divorced,38670,1.0,11,1,4.0,4,4,2,3,2015,3.0,1.0,4.0,4,0
31,Non-Travel,23,1,Medical,2595,1,Divorced,38670,1.0,11,1,4.0,4,4,2,3,2016,3.0,1.0,4.0,4,0
36,Non-Travel,1,3,Life Sciences,2596,2,Married,28380,1.0,19,2,5.0,5,5,0,2,2015,1.0,2.0,3.0,1,0
36,Non-Travel,1,3,Life Sciences,2596,2,Married,28380,1.0,19,2,5.0,5,5,0,2,2016,1.0,2.0,3.0,1,0
34,Travel_Rarely,2,3,Marketing,2597,4,Single,46950,1.0,16,1,14.0,2,14,2,1,2015,1.0,4.0,2.0,3,0
34,Travel_Rarely,2,3,Marketing,2597,4,Single,46950,1.0,16,1,14.0,2,14,2,1,2016,1.0,4.0,2.0,3,0
34,Travel_Rarely,19,3,Technical Degree,2598,1,Divorced,33390,1.0,16,0,9.0,2,8,1,1,2015,4.0,3.0,2.0,2,0
34,Travel_Rarely,19,3,Technical Degree,2598,1,Divorced,33390,1.0,16,0,9.0,2,8,1,1,2016,4.0,3.0,2.0,2,0
26,Travel_Rarely,2,2,Life Sciences,2599,2,Single,20800,0.0,13,0,8.0,6,7,7,6,2015,3.0,1.0,2.0,4,0
26,Travel_Rarely,2,2,Life Sciences,2599,2,Single,20800,0.0,13,0,8.0,6,7,7,6,2016,3.0,1.0,2.0,4,0
29,Travel_Rarely,2,4,Other,2600,2,Married,20960,0.0,22,0,6.0,2,5,0,2,2015,1.0,1.0,2.0,4,0
29,Travel_Rarely,2,4,Other,2600,2,Married,20960,0.0,22,0,6.0,2,5,0,2,2016,1.0,1.0,2.0,4,0
32,Non-Travel,3,1,Life Sciences,2601,3,Divorced,62090,5.0,17,1,9.0,5,5,1,2,2015,3.0,4.0,3.0,4,0
32,Non-Travel,3,1,Life Sciences,2601,3,Divorced,62090,5.0,17,1,9.0,5,5,1,2,2016,3.0,4.0,3.0,4,0
31,Travel_Frequently,25,5,Technical Degree,2602,2,Married,180610,1.0,14,1,10.0,2,10,8,7,2015,4.0,1.0,3.0,3,0
31,Travel_Frequently,25,5,Technical Degree,2602,2,Married,180610,1.0,14,1,10.0,2,10,8,7,2016,4.0,1.0,3.0,3,0
28,Travel_Rarely,7,5,Life Sciences,2603,2,Divorced,171230,5.0,15,1,6.0,2,4,0,3,2015,3.0,4.0,2.0,2,1
38,Travel_Rarely,9,2,Technical Degree,2604,3,Single,23720,4.0,12,0,20.0,3,1,0,0,2015,1.0,1.0,2.0,2,0
38,Travel_Rarely,9,2,Technical Degree,2604,3,Single,23720,4.0,12,0,20.0,3,1,0,0,2016,1.0,1.0,2.0,2,0
35,Travel_Rarely,5,3,Life Sciences,2605,2,Married,48830,1.0,18,1,10.0,1,10,0,9,2015,3.0,4.0,3.0,1,0
35,Travel_Rarely,5,3,Life Sciences,2605,2,Married,48830,1.0,18,1,10.0,1,10,0,9,2016,3.0,4.0,3.0,1,0
