EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,DateSurvey
670,3.0,2.0,3.0,2016-12-31
5081,1.0,4.0,3.0,2016-12-31
672,4.0,4.0,3.0,2016-12-31
673,2.0,3.0,2.0,2016-12-31
674,3.0,3.0,3.0,2016-12-31
5085,2.0,3.0,3.0,2016-12-31
676,4.0,1.0,2.0,2016-12-31
677,4.0,2.0,2.0,2016-12-31
678,3.0,4.0,4.0,2016-12-31
679,,2.0,3.0,2016-12-31
680,3.0,2.0,3.0,2016-12-31
681,1.0,3.0,3.0,2016-12-31
5092,4.0,3.0,3.0,2016-12-31
5093,3.0,1.0,3.0,2016-12-31
684,1.0,4.0,3.0,2016-12-31
685,4.0,3.0,3.0,2016-12-31
686,4.0,1.0,4.0,2016-12-31
687,3.0,4.0,3.0,2016-12-31
688,4.0,1.0,3.0,2016-12-31
5099,4.0,2.0,3.0,2016-12-31
5100,2.0,2.0,2.0,2016-12-31
691,2.0,1.0,3.0,2016-12-31
692,1.0,3.0,3.0,2016-12-31
693,4.0,3.0,2.0,2016-12-31
694,3.0,2.0,3.0,2016-12-31
5105,4.0,2.0,4.0,2016-12-31
5106,1.0,1.0,4.0,2016-12-31
697,3.0,3.0,2.0,2016-12-31
698,4.0,3.0,3.0,2016-12-31
699,4.0,2.0,3.0,2016-12-31
700,3.0,3.0,3.0,2016-12-31
701,4.0,4.0,2.0,2016-12-31
702,3.0,4.0,3.0,2016-12-31
703,3.0,1.0,3.0,2016-12-31
704,3.0,3.0,3.0,2016-12-31
705,3.0,2.0,3.0,2016-12-31
706,2.0,1.0,3.0,2016-12-31
707,3.0,1.0,4.0,2016-12-31
708,4.0,4.0,2.0,2016-12-31
5119,3.0,1.0,2.0,2016-12-31
710,2.0,2.0,3.0,2016-12-31
711,1.0,1.0,2.0,2016-12-31
712,4.0,4.0,3.0,2016-12-31
713,3.0,4.0,3.0,2016-12-31
714,4.0,2.0,2.0,2016-12-31
715,4.0,4.0,4.0,2016-12-31
716,4.0,4.0,3.0,2016-12-31
717,4.0,4.0,3.0,2016-12-31
5128,1.0,3.0,2.0,2016-12-31
719,4.0,2.0,3.0,2016-12-31
720,1.0,3.0,3.0,2016-12-31
721,2.0,3.0,3.0,2016-12-31
722,2.0,3.0,3.0,2016-12-31
5133,3.0,4.0,4.0,2016-12-31
5134,4.0,3.0,2.0,2016-12-31
725,4.0,3.0,3.0,2016-12-31
726,3.0,4.0,4.0,2016-12-31
727,3.0,1.0,3.0,2016-12-31
5138,4.0,3.0,2.0,2016-12-31
729,1.0,4.0,4.0,2016-12-31
730,2.0,2.0,3.0,2016-12-31
731,4.0,4.0,2.0,2016-12-31
732,3.0,3.0,3.0,2016-12-31
733,2.0,4.0,4.0,2016-12-31
734,3.0,2.0,2.0,2016-12-31
735,3.0,3.0,3.0,2016-12-31
736,1.0,3.0,,2016-12-31
737,4.0,3.0,2.0,2016-12-31
738,1.0,3.0,1.0,2016-12-31
739,4.0,4.0,3.0,2016-12-31
5150,4.0,3.0,3.0,2016-12-31
741,1.0,4.0,3.0,2016-12-31
742,3.0,1.0,3.0,2016-12-31
743,3.0,1.0,1.0,2016-12-31
744,1.0,3.0,3.0,2016-12-31
745,3.0,4.0,3.0,2016-12-31
746,1.0,4.0,2.0,2016-12-31
747,3.0,1.0,3.0,2016-12-31
748,2.0,1.0,2.0,2016-12-31
5159,1.0,1.0,3.0,2016-12-31
5160,3.0,4.0,3.0,2016-12-31
751,4.0,4.0,2.0,2016-12-31
752,4.0,1.0,3.0,2016-12-31
753,2.0,4.0,4.0,2016-12-31
754,1.0,2.0,3.0,2016-12-31
5165,2.0,3.0,3.0,2016-12-31
756,4.0,1.0,3.0,2016-12-31
757,1.0,2.0,4.0,2016-12-31
758,4.0,1.0,3.0,2016-12-31
5169,1.0,2.0,4.0,2016-12-31
760,2.0,1.0,4.0,2016-12-31
761,1.0,4.0,2.0,2016-12-31
762,3.0,1.0,2.0,2016-12-31
763,1.0,4.0,2.0,2016-12-31
5174,1.0,1.0,3.0,2016-12-31
765,3.0,3.0,1.0,2016-12-31
766,1.0,1.0,4.0,2016-12-31
767,1.0,3.0,4.0,2016-12-31
768,4.0,3.0,3.0,2016-12-31
769,4.0,4.0,2.0,2016-12-31
770,4.0,2.0,2.0,2016-12-31
771,2.0,3.0,2.0,2016-12-31
772,3.0,3.0,4.0,2016-12-31
773,1.0,4.0,3.0,2016-12-31
5184,1.0,4.0,4.0,2016-12-31
5185,1.0,1.0,4.0,2016-12-31
5186,3.0,2.0,3.0,2016-12-31
777,2.0,1.0,3.0,2016-12-31
778,4.0,2.0,3.0,2016-12-31
5189,2.0,4.0,1.0,2016-12-31
780,2.0,4.0,4.0,2016-12-31
781,3.0,1.0,3.0,2016-12-31
5192,1.0,3.0,3.0,2016-12-31
783,4.0,2.0,3.0,2016-12-31
784,4.0,1.0,3.0,2016-12-31
785,3.0,3.0,3.0,2016-12-31
786,4.0,2.0,2.0,2016-12-31
787,1.0,3.0,2.0,2016-12-31
788,3.0,3.0,4.0,2016-12-31
789,4.0,2.0,2.0,2016-12-31
790,4.0,1.0,3.0,2016-12-31
791,4.0,1.0,3.0,2016-12-31
792,4.0,3.0,2.0,2016-12-31
793,1.0,4.0,3.0,2016-12-31
794,1.0,3.0,2.0,2016-12-31
795,3.0,3.0,2.0,2016-12-31
796,2.0,3.0,2.0,2016-12-31
797,3.0,2.0,3.0,2016-12-31
798,2.0,1.0,2.0,2016-12-31
5209,1.0,3.0,4.0,2016-12-31
5210,1.0,2.0,1.0,2016-12-31
5211,1.0,2.0,4.0,2016-12-31
802,4.0,3.0,3.0,2016-12-31
5213,2.0,1.0,2.0,2016-12-31
804,4.0,2.0,3.0,2016-12-31
805,2.0,3.0,2.0,2016-12-31
806,3.0,3.0,3.0,2016-12-31
807,3.0,3.0,4.0,2016-12-31
808,4.0,3.0,3.0,2016-12-31
809,1.0,2.0,3.0,2016-12-31
810,3.0,3.0,2.0,2016-12-31
5221,3.0,1.0,2.0,2016-12-31
812,1.0,3.0,1.0,2016-12-31
813,3.0,1.0,3.0,2016-12-31
814,3.0,1.0,3.0,2016-12-31
815,4.0,2.0,3.0,2016-12-31
816,3.0,2.0,2.0,2016-12-31
817,4.0,3.0,3.0,2016-12-31
818,3.0,4.0,4.0,2016-12-31
819,2.0,4.0,3.0,2016-12-31
5230,1.0,1.0,1.0,2016-12-31
821,4.0,1.0,4.0,2016-12-31
822,2.0,2.0,3.0,2016-12-31
823,3.0,2.0,4.0,2016-12-31
824,4.0,2.0,1.0,2016-12-31
825,1.0,3.0,3.0,2016-12-31
5236,4.0,1.0,1.0,2016-12-31
827,4.0,3.0,3.0,2016-12-31
5238,4.0,3.0,1.0,2016-12-31
829,3.0,4.0,3.0,2016-12-31
830,2.0,3.0,3.0,2016-12-31
831,3.0,2.0,3.0,2016-12-31
832,1.0,4.0,3.0,2016-12-31
833,3.0,1.0,3.0,2016-12-31
834,4.0,2.0,3.0,2016-12-31
835,4.0,4.0,3.0,2016-12-31
836,4.0,4.0,1.0,2016-12-31
837,1.0,1.0,4.0,2016-12-31
838,2.0,3.0,3.0,2016-12-31
839,3.0,4.0,3.0,2016-12-31
840,3.0,1.0,3.0,2016-12-31
841,4.0,4.0,3.0,2016-12-31
842,1.0,2.0,3.0,2016-12-31
843,2.0,3.0,3.0,2016-12-31
844,4.0,2.0,3.0,2016-12-31
845,3.0,4.0,2.0,2016-12-31
846,3.0,3.0,3.0,2016-12-31
847,,3.0,2.0,2016-12-31
848,1.0,1.0,1.0,2016-12-31
5259,2.0,1.0,3.0,2016-12-31
850,3.0,3.0,3.0,2016-12-31
851,4.0,1.0,3.0,2016-12-31
852,3.0,2.0,3.0,2016-12-31
5263,1.0,1.0,3.0,2016-12-31
5264,3.0,4.0,3.0,2016-12-31
5265,3.0,2.0,3.0,2016-12-31
856,4.0,1.0,2.0,2016-12-31
857,3.0,1.0,2.0,2016-12-31
858,1.0,4.0,1.0,2016-12-31
859,3.0,4.0,3.0,2016-12-31
860,2.0,,2.0,2016-12-31
861,1.0,4.0,3.0,2016-12-31
862,3.0,2.0,,2016-12-31
863,2.0,2.0,4.0,2016-12-31
864,2.0,3.0,3.0,2016-12-31
865,2.0,1.0,3.0,2016-12-31
866,1.0,3.0,3.0,2016-12-31
867,4.0,3.0,3.0,2016-12-31
868,1.0,4.0,4.0,2016-12-31
869,3.0,3.0,3.0,2016-12-31
870,4.0,3.0,3.0,2016-12-31
871,1.0,1.0,3.0,2016-12-31
872,4.0,4.0,3.0,2016-12-31
873,2.0,3.0,2.0,2016-12-31
874,4.0,3.0,2.0,2016-12-31
875,4.0,1.0,3.0,2016-12-31
876,4.0,2.0,3.0,2016-12-31
877,3.0,4.0,2.0,2016-12-31
878,4.0,1.0,1.0,2016-12-31
5289,3.0,2.0,3.0,2016-12-31
880,2.0,3.0,2.0,2016-12-31
881,2.0,3.0,3.0,2016-12-31
882,2.0,4.0,3.0,2016-12-31
883,2.0,4.0,2.0,2016-12-31
884,2.0,2.0,2.0,2016-12-31
885,3.0,1.0,3.0,2016-12-31
886,1.0,1.0,3.0,2016-12-31
887,4.0,1.0,3.0,2016-12-31
888,3.0,3.0,3.0,2016-12-31
889,3.0,4.0,3.0,2016-12-31
890,3.0,1.0,2.0,2016-12-31
891,2.0,1.0,3.0,2016-12-31
892,4.0,1.0,3.0,2016-12-31
893,2.0,1.0,3.0,2016-12-31
894,2.0,1.0,2.0,2016-12-31
895,3.0,4.0,3.0,2016-12-31
5306,2.0,4.0,4.0,2016-12-31
897,4.0,3.0,3.0,2016-12-31
898,3.0,3.0,3.0,2016-12-31
899,1.0,3.0,3.0,2016-12-31
900,3.0,3.0,3.0,2016-12-31
901,3.0,3.0,2.0,2016-12-31
902,1.0,3.0,1.0,2016-12-31
903,4.0,4.0,3.0,2016-12-31
904,4.0,3.0,4.0,2016-12-31
5315,4.0,1.0,3.0,2016-12-31
906,2.0,2.0,1.0,2016-12-31
907,3.0,4.0,2.0,2016-12-31
908,1.0,4.0,3.0,2016-12-31
909,3.0,4.0,3.0,2016-12-31
5320,,4.0,2.0,2016-12-31
911,1.0,4.0,3.0,2016-12-31
912,2.0,3.0,3.0,2016-12-31
913,4.0,4.0,2.0,2016-12-31
5324,1.0,1.0,1.0,2016-12-31
915,3.0,3.0,3.0,2016-12-31
916,2.0,1.0,3.0,2016-12-31
917,4.0,3.0,3.0,2016-12-31
918,4.0,2.0,3.0,2016-12-31
919,1.0,2.0,3.0,2016-12-31
920,4.0,1.0,3.0,2016-12-31
921,3.0,3.0,3.0,2016-12-31
922,4.0,2.0,3.0,2016-12-31
923,1.0,2.0,3.0,2016-12-31
924,3.0,3.0,3.0,2016-12-31
925,4.0,3.0,3.0,2016-12-31
926,4.0,1.0,3.0,2016-12-31
927,2.0,3.0,3.0,2016-12-31
928,3.0,3.0,3.0,2016-12-31
5339,4.0,4.0,4.0,2016-12-31
930,4.0,4.0,4.0,2016-12-31
931,1.0,2.0,2.0,2016-12-31
932,4.0,4.0,3.0,2016-12-31
933,4.0,2.0,2.0,2016-12-31
934,1.0,4.0,3.0,2016-12-31
935,4.0,1.0,2.0,2016-12-31
936,4.0,2.0,3.0,2016-12-31
937,2.0,2.0,3.0,2016-12-31
938,3.0,3.0,3.0,2016-12-31
939,4.0,3.0,3.0,2016-12-31
940,4.0,1.0,3.0,2016-12-31
941,3.0,4.0,3.0,2016-12-31
942,1.0,3.0,2.0,2016-12-31
943,3.0,4.0,3.0,2016-12-31
5354,4.0,3.0,3.0,2016-12-31
945,4.0,3.0,2.0,2016-12-31
946,2.0,4.0,3.0,2016-12-31
5357,4.0,3.0,3.0,2016-12-31
5358,4.0,2.0,3.0,2016-12-31
949,4.0,4.0,3.0,2016-12-31
950,1.0,2.0,3.0,2016-12-31
951,2.0,4.0,4.0,2016-12-31
952,3.0,4.0,4.0,2016-12-31
953,2.0,2.0,3.0,2016-12-31
954,3.0,4.0,2.0,2016-12-31
955,2.0,4.0,3.0,2016-12-31
5366,3.0,4.0,3.0,2016-12-31
957,3.0,4.0,3.0,2016-12-31
958,1.0,4.0,4.0,2016-12-31
959,4.0,4.0,3.0,2016-12-31
960,3.0,3.0,3.0,2016-12-31
961,4.0,3.0,3.0,2016-12-31
962,4.0,3.0,3.0,2016-12-31
963,3.0,4.0,2.0,2016-12-31
964,3.0,3.0,2.0,2016-12-31
5375,4.0,3.0,3.0,2016-12-31
5376,3.0,3.0,1.0,2016-12-31
967,4.0,3.0,4.0,2016-12-31
968,4.0,2.0,3.0,2016-12-31
969,1.0,3.0,2.0,2016-12-31
970,2.0,3.0,4.0,2016-12-31
971,3.0,2.0,3.0,2016-12-31
972,2.0,1.0,3.0,2016-12-31
973,2.0,1.0,4.0,2016-12-31
974,3.0,2.0,3.0,2016-12-31
975,4.0,3.0,3.0,2016-12-31
976,2.0,4.0,2.0,2016-12-31
977,3.0,2.0,1.0,2016-12-31
978,3.0,4.0,2.0,2016-12-31
5389,2.0,1.0,3.0,2016-12-31
5390,1.0,2.0,3.0,2016-12-31
981,3.0,2.0,1.0,2016-12-31
982,4.0,4.0,2.0,2016-12-31
983,4.0,4.0,3.0,2016-12-31
984,4.0,3.0,1.0,2016-12-31
985,2.0,2.0,2.0,2016-12-31
986,3.0,3.0,4.0,2016-12-31
987,4.0,1.0,3.0,2016-12-31
988,1.0,4.0,,2016-12-31
5399,3.0,4.0,2.0,2016-12-31
990,1.0,3.0,3.0,2016-12-31
991,3.0,4.0,2.0,2016-12-31
5402,2.0,2.0,3.0,2016-12-31
993,4.0,3.0,4.0,2016-12-31
994,3.0,1.0,3.0,2016-12-31
995,4.0,4.0,3.0,2016-12-31
996,4.0,2.0,2.0,2016-12-31
997,4.0,4.0,4.0,2016-12-31
5408,1.0,1.0,2.0,2016-12-31
999,3.0,2.0,2.0,2016-12-31
5410,1.0,3.0,3.0,2016-12-31
1001,4.0,1.0,3.0,2016-12-31
1002,3.0,3.0,3.0,2016-12-31
1003,2.0,2.0,3.0,2016-12-31
1004,2.0,4.0,3.0,2016-12-31
5415,3.0,3.0,3.0,2016-12-31
1006,2.0,2.0,2.0,2016-12-31
1007,3.0,1.0,3.0,2016-12-31
1008,4.0,2.0,2.0,2016-12-31
1009,3.0,1.0,3.0,2016-12-31
1010,4.0,3.0,3.0,2016-12-31
1011,1.0,3.0,2.0,2016-12-31
1012,2.0,4.0,3.0,2016-12-31
1013,4.0,4.0,3.0,2016-12-31
5424,2.0,2.0,3.0,2016-12-31
1015,4.0,3.0,3.0,2016-12-31
5426,3.0,1.0,3.0,2016-12-31
1017,1.0,4.0,3.0,2016-12-31
1018,1.0,3.0,3.0,2016-12-31
1019,2.0,2.0,3.0,2016-12-31
1020,3.0,4.0,3.0,2016-12-31
1021,4.0,1.0,3.0,2016-12-31
5432,3.0,2.0,2.0,2016-12-31
1023,3.0,2.0,2.0,2016-12-31
5434,3.0,4.0,3.0,2016-12-31
1025,4.0,1.0,3.0,2016-12-31
1026,3.0,4.0,4.0,2016-12-31
1027,3.0,3.0,3.0,2016-12-31
1028,2.0,2.0,3.0,2016-12-31
1029,3.0,1.0,2.0,2016-12-31
1030,2.0,1.0,2.0,2016-12-31
1031,2.0,4.0,3.0,2016-12-31
1032,1.0,2.0,3.0,2016-12-31
5443,4.0,1.0,2.0,2016-12-31
5444,4.0,1.0,1.0,2016-12-31
1035,3.0,4.0,3.0,2016-12-31
1036,1.0,3.0,2.0,2016-12-31
1037,2.0,2.0,1.0,2016-12-31
1038,3.0,3.0,4.0,2016-12-31
1039,1.0,3.0,3.0,2016-12-31
5450,4.0,2.0,3.0,2016-12-31
5451,4.0,2.0,4.0,2016-12-31
1042,3.0,4.0,3.0,2016-12-31
1043,2.0,3.0,3.0,2016-12-31
1044,2.0,2.0,2.0,2016-12-31
1045,2.0,3.0,4.0,2016-12-31
1046,3.0,2.0,3.0,2016-12-31
1047,2.0,1.0,3.0,2016-12-31
1048,4.0,4.0,2.0,2016-12-31
1049,1.0,1.0,3.0,2016-12-31
1050,3.0,1.0,3.0,2016-12-31
1051,2.0,4.0,2.0,2016-12-31
1052,3.0,4.0,3.0,2016-12-31
1053,1.0,3.0,3.0,2016-12-31
1054,2.0,3.0,1.0,2016-12-31
5465,4.0,1.0,3.0,2016-12-31
5466,1.0,1.0,3.0,2016-12-31
1057,3.0,3.0,4.0,2016-12-31
1058,4.0,2.0,3.0,2016-12-31
1059,1.0,4.0,3.0,2016-12-31
1060,4.0,4.0,2.0,2016-12-31
1061,4.0,4.0,4.0,2016-12-31
1062,4.0,4.0,4.0,2016-12-31
1063,3.0,3.0,2.0,2016-12-31
1064,2.0,3.0,3.0,2016-12-31
1065,4.0,4.0,2.0,2016-12-31
1066,3.0,4.0,3.0,2016-12-31
1067,4.0,3.0,3.0,2016-12-31
1068,4.0,3.0,3.0,2016-12-31
5479,3.0,2.0,2.0,2016-12-31
1070,1.0,1.0,3.0,2016-12-31
1071,2.0,3.0,3.0,2016-12-31
1072,4.0,2.0,3.0,2016-12-31
1073,1.0,3.0,3.0,2016-12-31
1074,4.0,2.0,3.0,2016-12-31
5485,4.0,4.0,2.0,2016-12-31
5486,3.0,2.0,3.0,2016-12-31
1077,4.0,1.0,2.0,2016-12-31
1078,,4.0,3.0,2016-12-31
1079,2.0,4.0,4.0,2016-12-31
1080,2.0,2.0,3.0,2016-12-31
5491,2.0,4.0,2.0,2016-12-31
5492,4.0,2.0,3.0,2016-12-31
1083,2.0,3.0,3.0,2016-12-31
1084,2.0,3.0,3.0,2016-12-31
1085,3.0,4.0,3.0,2016-12-31
1086,4.0,1.0,3.0,2016-12-31
1087,4.0,1.0,3.0,2016-12-31
1088,4.0,2.0,3.0,2016-12-31
1089,2.0,4.0,2.0,2016-12-31
1090,2.0,4.0,2.0,2016-12-31
1091,1.0,1.0,3.0,2016-12-31
1092,2.0,3.0,2.0,2016-12-31
1093,1.0,3.0,,2016-12-31
1094,4.0,4.0,3.0,2016-12-31
1095,2.0,1.0,3.0,2016-12-31
5506,4.0,1.0,3.0,2016-12-31
5507,1.0,4.0,3.0,2016-12-31
1098,3.0,2.0,1.0,2016-12-31
1099,3.0,2.0,3.0,2016-12-31
1100,3.0,1.0,4.0,2016-12-31
1101,3.0,4.0,3.0,2016-12-31
1102,4.0,4.0,2.0,2016-12-31
1103,1.0,3.0,2.0,2016-12-31
1104,3.0,4.0,3.0,2016-12-31
1105,2.0,3.0,3.0,2016-12-31
1106,2.0,3.0,2.0,2016-12-31
1107,3.0,4.0,3.0,2016-12-31
5518,3.0,1.0,3.0,2016-12-31
1109,1.0,3.0,3.0,2016-12-31
1110,2.0,2.0,2.0,2016-12-31
1111,3.0,4.0,3.0,2016-12-31
5522,4.0,3.0,3.0,2016-12-31
1113,3.0,2.0,4.0,2016-12-31
1114,4.0,1.0,3.0,2016-12-31
1115,1.0,1.0,3.0,2016-12-31
1116,4.0,2.0,3.0,2016-12-31
1117,4.0,4.0,2.0,2016-12-31
5528,1.0,3.0,3.0,2016-12-31
1119,2.0,4.0,4.0,2016-12-31
1120,2.0,4.0,3.0,2016-12-31
1121,2.0,4.0,3.0,2016-12-31
5532,1.0,2.0,3.0,2016-12-31
1123,2.0,1.0,1.0,2016-12-31
1124,3.0,3.0,2.0,2016-12-31
1125,3.0,1.0,4.0,2016-12-31
1126,1.0,2.0,3.0,2016-12-31
1127,1.0,4.0,2.0,2016-12-31
1128,4.0,3.0,2.0,2016-12-31
1129,3.0,1.0,2.0,2016-12-31
1130,1.0,1.0,2.0,2016-12-31
1131,3.0,4.0,3.0,2016-12-31
1132,4.0,1.0,3.0,2016-12-31
5543,3.0,4.0,2.0,2016-12-31
1134,1.0,1.0,2.0,2016-12-31
1135,3.0,4.0,3.0,2016-12-31
1136,4.0,4.0,3.0,2016-12-31
1137,4.0,4.0,3.0,2016-12-31
5548,1.0,4.0,3.0,2016-12-31
5549,1.0,1.0,2.0,2016-12-31
1140,1.0,3.0,2.0,2016-12-31
1141,4.0,3.0,3.0,2016-12-31
1142,1.0,3.0,3.0,2016-12-31
1143,4.0,2.0,3.0,2016-12-31
1144,3.0,2.0,3.0,2016-12-31
1145,4.0,4.0,3.0,2016-12-31
1146,2.0,1.0,3.0,2016-12-31
1147,4.0,3.0,3.0,2016-12-31
1148,3.0,3.0,4.0,2016-12-31
1149,3.0,1.0,3.0,2016-12-31
1150,2.0,3.0,2.0,2016-12-31
1151,4.0,4.0,4.0,2016-12-31
1152,4.0,3.0,4.0,2016-12-31
1153,2.0,2.0,3.0,2016-12-31
1154,3.0,2.0,3.0,2016-12-31
1155,4.0,2.0,2.0,2016-12-31
1156,4.0,3.0,2.0,2016-12-31
1157,1.0,3.0,3.0,2016-12-31
1158,2.0,3.0,2.0,2016-12-31
1159,4.0,2.0,3.0,2016-12-31
1160,1.0,3.0,3.0,2016-12-31
1161,1.0,3.0,3.0,2016-12-31
1162,4.0,1.0,2.0,2016-12-31
1163,4.0,4.0,3.0,2016-12-31
1164,3.0,2.0,1.0,2016-12-31
1165,4.0,3.0,3.0,2016-12-31
1166,4.0,3.0,4.0,2016-12-31
1167,2.0,3.0,3.0,2016-12-31
1168,2.0,4.0,3.0,2016-12-31
1169,3.0,2.0,3.0,2016-12-31
1170,1.0,4.0,2.0,2016-12-31
1171,2.0,2.0,3.0,2016-12-31
1172,1.0,4.0,3.0,2016-12-31
1173,2.0,3.0,3.0,2016-12-31
1174,3.0,4.0,3.0,2016-12-31
1175,3.0,4.0,3.0,2016-12-31
1176,1.0,3.0,2.0,2016-12-31
1177,1.0,4.0,2.0,2016-12-31
1178,2.0,4.0,3.0,2016-12-31
1179,3.0,1.0,3.0,2016-12-31
1180,4.0,4.0,2.0,2016-12-31
5591,4.0,1.0,2.0,2016-12-31
1182,1.0,4.0,3.0,2016-12-31
1183,4.0,2.0,3.0,2016-12-31
1184,3.0,3.0,2.0,2016-12-31
5595,1.0,4.0,4.0,2016-12-31
1186,1.0,3.0,2.0,2016-12-31
5597,4.0,3.0,1.0,2016-12-31
1188,1.0,2.0,3.0,2016-12-31
1189,4.0,3.0,3.0,2016-12-31
1190,4.0,4.0,2.0,2016-12-31
1191,3.0,2.0,3.0,2016-12-31
1192,4.0,1.0,3.0,2016-12-31
1193,3.0,4.0,3.0,2016-12-31
1194,1.0,4.0,3.0,2016-12-31
5605,2.0,3.0,3.0,2016-12-31
1196,2.0,,2.0,2016-12-31
1197,4.0,3.0,3.0,2016-12-31
1198,3.0,3.0,,2016-12-31
1199,3.0,3.0,4.0,2016-12-31
1200,3.0,3.0,3.0,2016-12-31
1201,3.0,4.0,3.0,2016-12-31
1202,4.0,2.0,3.0,2016-12-31
1203,4.0,1.0,1.0,2016-12-31
5614,4.0,1.0,3.0,2016-12-31
1205,2.0,4.0,2.0,2016-12-31
1206,2.0,1.0,3.0,2016-12-31
1207,4.0,3.0,3.0,2016-12-31
1208,3.0,4.0,3.0,2016-12-31
1209,4.0,1.0,3.0,2016-12-31
1210,2.0,2.0,3.0,2016-12-31
1211,4.0,2.0,2.0,2016-12-31
1212,2.0,3.0,4.0,2016-12-31
5623,2.0,4.0,1.0,2016-12-31
1214,3.0,2.0,3.0,2016-12-31
5625,4.0,3.0,3.0,2016-12-31
1216,4.0,3.0,3.0,2016-12-31
1217,1.0,2.0,3.0,2016-12-31
1218,4.0,4.0,2.0,2016-12-31
1219,3.0,1.0,2.0,2016-12-31
1220,4.0,3.0,3.0,2016-12-31
1221,4.0,3.0,3.0,2016-12-31
1222,3.0,3.0,2.0,2016-12-31
1223,1.0,2.0,3.0,2016-12-31
1224,4.0,3.0,3.0,2016-12-31
1225,,3.0,2.0,2016-12-31
1226,2.0,4.0,3.0,2016-12-31
5637,3.0,3.0,3.0,2016-12-31
1228,2.0,1.0,3.0,2016-12-31
1229,1.0,2.0,2.0,2016-12-31
1230,4.0,4.0,2.0,2016-12-31
1231,1.0,4.0,3.0,2016-12-31
1232,4.0,4.0,3.0,2016-12-31
1233,1.0,3.0,2.0,2016-12-31
5644,3.0,1.0,3.0,2016-12-31
1235,1.0,2.0,3.0,2016-12-31
1236,3.0,4.0,3.0,2016-12-31
5647,2.0,1.0,3.0,2016-12-31
1238,3.0,3.0,2.0,2016-12-31
5649,2.0,1.0,3.0,2016-12-31
1240,3.0,2.0,3.0,2016-12-31
1241,1.0,4.0,3.0,2016-12-31
1242,2.0,1.0,2.0,2016-12-31
1243,3.0,4.0,3.0,2016-12-31
1244,4.0,4.0,4.0,2016-12-31
1245,4.0,3.0,3.0,2016-12-31
5656,4.0,4.0,4.0,2016-12-31
5657,2.0,4.0,2.0,2016-12-31
1248,4.0,3.0,2.0,2016-12-31
5659,1.0,3.0,3.0,2016-12-31
1250,4.0,4.0,3.0,2016-12-31
1251,2.0,1.0,4.0,2016-12-31
1252,3.0,1.0,3.0,2016-12-31
1253,3.0,4.0,3.0,2016-12-31
1254,4.0,1.0,3.0,2016-12-31
5665,1.0,3.0,2.0,2016-12-31
1256,4.0,3.0,3.0,2016-12-31
1257,3.0,4.0,3.0,2016-12-31
5668,2.0,3.0,3.0,2016-12-31
1259,2.0,3.0,3.0,2016-12-31
1260,2.0,2.0,3.0,2016-12-31
1261,1.0,4.0,,2016-12-31
1262,4.0,4.0,3.0,2016-12-31
5673,1.0,3.0,3.0,2016-12-31
5674,3.0,3.0,2.0,2016-12-31
1265,2.0,1.0,2.0,2016-12-31
1266,3.0,1.0,3.0,2016-12-31
1267,3.0,4.0,2.0,2016-12-31
1268,1.0,4.0,3.0,2016-12-31
1269,2.0,1.0,2.0,2016-12-31
1270,3.0,1.0,3.0,2016-12-31
1271,4.0,4.0,2.0,2016-12-31
1272,1.0,3.0,4.0,2016-12-31
1273,1.0,4.0,3.0,2016-12-31
1274,4.0,4.0,3.0,2016-12-31
1275,2.0,3.0,2.0,2016-12-31
1276,1.0,1.0,2.0,2016-12-31
1277,3.0,3.0,3.0,2016-12-31
1278,4.0,3.0,3.0,2016-12-31
1279,2.0,2.0,3.0,2016-12-31
1280,2.0,1.0,3.0,2016-12-31
1281,2.0,1.0,2.0,2016-12-31
5692,4.0,3.0,2.0,2016-12-31
1283,1.0,3.0,2.0,2016-12-31
1284,3.0,2.0,3.0,2016-12-31
1285,3.0,2.0,3.0,2016-12-31
1286,2.0,2.0,3.0,2016-12-31
1287,2.0,4.0,3.0,2016-12-31
1288,3.0,4.0,3.0,2016-12-31
1289,3.0,1.0,3.0,2016-12-31
1290,4.0,1.0,4.0,2016-12-31
1291,1.0,3.0,4.0,2016-12-31
1292,2.0,2.0,3.0,2016-12-31
1293,4.0,4.0,2.0,2016-12-31
1294,2.0,3.0,3.0,2016-12-31
1295,1.0,4.0,3.0,2016-12-31
1296,2.0,4.0,3.0,2016-12-31
1297,1.0,2.0,3.0,2016-12-31
1298,4.0,4.0,2.0,2016-12-31
1299,3.0,1.0,3.0,2016-12-31
1300,4.0,4.0,3.0,2016-12-31
1301,3.0,4.0,3.0,2016-12-31
5712,3.0,4.0,3.0,2016-12-31
1303,3.0,2.0,2.0,2016-12-31
1304,3.0,4.0,1.0,2016-12-31
1305,3.0,2.0,2.0,2016-12-31
1306,3.0,1.0,2.0,2016-12-31
1307,2.0,3.0,3.0,2016-12-31
1308,1.0,3.0,1.0,2016-12-31
1309,1.0,3.0,2.0,2016-12-31
1310,2.0,3.0,4.0,2016-12-31
1311,4.0,3.0,2.0,2016-12-31
1312,2.0,2.0,4.0,2016-12-31
5723,3.0,1.0,3.0,2016-12-31
1314,4.0,1.0,3.0,2016-12-31
5725,4.0,4.0,3.0,2016-12-31
1316,1.0,3.0,3.0,2016-12-31
1317,3.0,4.0,4.0,2016-12-31
